Gene,log2FoldChange,pvalue,B.C_1,B.C_2
LOC_Os04g58980,0.317618797,0.215582089,27.88688317,29.8516263
LOC_Os06g36070,0.331056369,0.230899254,27.88688317,26.44001187
LOC_Os08g04110,0.288603101,0.284745761,27.88688317,33.26324073
LOC_Os11g05870,0.294870955,0.297425373,27.88688317,26.44001187
LOC_Os10g39920,-0.285411989,0.314901691,27.88688317,26.44001187
LOC_Os04g01310,0.475034377,0.31615283,27.88688317,39.23356599
LOC_Os02g03790,0.265617815,0.318639838,27.88688317,26.44001187
LOC_Os11g06570,-0.290095173,0.333792326,27.88688317,28.14581908
LOC_Os02g54100,-0.291941813,0.345774575,27.88688317,28.14581908
LOC_Os04g15670,-0.323866721,0.352748569,27.88688317,27.29291547
LOC_Os11g02770,-0.337440979,0.360472979,27.88688317,51.17421651
LOC_Os12g34320,0.231196899,0.395062408,27.88688317,28.14581908
LOC_Os09g25190,0.23223443,0.399869797,27.88688317,28.14581908
LOC_Os01g09500,-0.37669479,0.426353745,27.88688317,28.99872269
LOC_Os06g38780,0.554671179,0.427868318,27.88688317,98.08391498
LOC_Os06g41090,0.203651845,0.447261116,27.88688317,26.44001187
LOC_Os11g16560,0.204548869,0.503431867,27.88688317,33.26324073
LOC_Os07g13490,0.173200727,0.515120431,27.88688317,28.14581908
LOC_Os03g42690,0.315125673,0.609156817,27.88688317,29.8516263
LOC_Os04g13950,0.336896116,0.60940875,27.88688317,16.20516856
LOC_Os08g14070,-0.663423744,0.682364831,27.88688317,40.93937321
LOC_Os10g32800,0.274440474,0.712913181,27.88688317,70.79099951
LOC_Os01g12920,-0.182836482,0.740274811,27.88688317,31.55743352
LOC_Os04g10000,-0.092829999,0.756500311,27.88688317,26.44001187
LOC_Os03g01020,-0.35269487,0.778031105,27.88688317,203.8439624
LOC_Os11g47500,0.075281321,0.788254455,27.88688317,32.41033713
LOC_Os12g18130,0.04028587,0.891752724,27.88688317,34.11614434
LOC_Os05g02690,0.028177708,0.921539247,27.88688317,27.29291547
LOC_Os08g06880,0.04365471,0.926760756,27.88688317,38.38066239
LOC_Os03g54880,-0.041662136,0.977203467,27.88688317,23.88130104
LOC_Os06g39120,3.759693921,1.24E-89,28.55085658,27.29291547
LOC_Os01g47070,2.925160961,2.95E-52,28.55085658,27.29291547
LOC_Os03g13300,1.959952472,1.48E-20,28.55085658,27.29291547
LOC_Os04g41680,1.474171887,3.56E-10,28.55085658,27.29291547
LOC_Os11g05690,-3.689959319,4.08E-09,28.55085658,27.29291547
LOC_Os04g48750,1.215001516,4.55E-07,28.55085658,28.14581908
LOC_Os06g46065,1.146427347,1.94E-06,28.55085658,28.14581908
LOC_Os07g35410,-1.734182494,2.08E-05,28.55085658,28.14581908
LOC_Os01g43550,-1.617762219,5.51E-05,28.55085658,28.14581908
LOC_Os06g04480,-1.928806088,6.31E-05,28.55085658,28.14581908
LOC_Os07g38390,-1.441995421,7.51E-05,28.55085658,28.99872269
LOC_Os01g01780,0.914616738,0.000107233,28.55085658,29.8516263
LOC_Os02g13290,-2.679356559,0.000139509,28.55085658,28.99872269
LOC_Os06g04240,-1.339282072,0.00014698,28.55085658,27.29291547
LOC_Os01g71094,-1.174857915,0.000272506,28.55085658,32.41033713
LOC_Os05g10650,0.921122592,0.00050764,28.55085658,27.29291547
LOC_Os03g15220,-1.18252499,0.000703276,28.55085658,27.29291547
LOC_Os11g26780,-0.914979275,0.002719501,28.55085658,26.44001187
LOC_Os01g51030,-1.021435747,0.003657448,28.55085658,27.29291547
LOC_Os01g49710,-1.041839919,0.00383733,28.55085658,33.26324073
LOC_Os04g21790,0.704631657,0.006442313,28.55085658,32.41033713
LOC_Os03g05570,-0.848301533,0.007215125,28.55085658,28.99872269
LOC_Os07g42000,0.766366353,0.008210101,28.55085658,28.99872269
LOC_Os08g43270,-0.703488014,0.008319135,28.55085658,34.11614434
LOC_Os10g40360,0.643838898,0.012308743,28.55085658,28.99872269
LOC_Os05g05180,-0.788021229,0.014821837,28.55085658,27.29291547
LOC_Os06g37510,-0.754700755,0.015305793,28.55085658,29.8516263
LOC_Os10g06260,1.080459854,0.019649747,28.55085658,22.17549382
LOC_Os03g32790,-0.761101509,0.020784004,28.55085658,28.99872269
LOC_Os01g05540,-0.717293188,0.025465368,28.55085658,28.99872269
LOC_Os11g16590,0.531880025,0.029775859,28.55085658,30.70452991
LOC_Os01g62380,0.502453728,0.044308438,28.55085658,28.99872269
LOC_Os01g47200,0.463500498,0.07157191,28.55085658,30.70452991
LOC_Os05g38470,0.431672543,0.07956161,28.55085658,28.99872269
LOC_Os10g10480,0.420899376,0.083900478,28.55085658,31.55743352
LOC_Os02g43740,-0.550840834,0.089945199,28.55085658,22.17549382
LOC_Os03g52475,0.47873257,0.094587699,28.55085658,29.8516263
LOC_Os05g33760,0.404618528,0.105321147,28.55085658,31.55743352
LOC_Os07g05720,0.382477461,0.148257057,28.55085658,27.29291547
LOC_Os06g46730,0.37142131,0.158877407,28.55085658,27.29291547
LOC_Os09g36910,-0.397846887,0.173443227,28.55085658,27.29291547
LOC_Os07g25520,0.653441564,0.176142018,28.55085658,31.55743352
LOC_Os05g42220,0.349842633,0.177146715,28.55085658,28.14581908
LOC_Os07g12810,0.712995938,0.216635346,28.55085658,56.29163816
LOC_Os11g12020,0.678562188,0.229732597,28.55085658,31.55743352
LOC_Os01g01680,0.350655196,0.234921209,28.55085658,27.29291547
LOC_Os06g49150,0.305778478,0.241917482,28.55085658,29.8516263
LOC_Os05g04000,-0.492078578,0.258190497,28.55085658,28.99872269
LOC_Os01g53820,-0.490234126,0.27679626,28.55085658,34.96904795
LOC_Os01g73500,-0.317801144,0.278683424,28.55085658,27.29291547
LOC_Os09g32260,-0.306021095,0.285903226,28.55085658,27.29291547
LOC_Os09g27230,-0.34130544,0.287447835,28.55085658,34.96904795
LOC_Os05g23830,-0.606811865,0.402714602,28.55085658,50.3213129
LOC_Os02g26570,0.775906476,0.507334777,28.55085658,42.64518043
LOC_Os02g47280,-0.211330425,0.530211542,28.55085658,28.99872269
LOC_Os07g13800,-0.172463678,0.552204997,28.55085658,27.29291547
LOC_Os04g45750,0.155323698,0.553894696,28.55085658,27.29291547
LOC_Os03g57580,0.183460952,0.559517085,28.55085658,29.8516263
LOC_Os01g16850,0.541700547,0.577708233,28.55085658,20.46968661
LOC_Os02g52210,-0.146860377,0.585930719,28.55085658,27.29291547
LOC_Os02g14490,-0.120199574,0.65640126,28.55085658,28.99872269
LOC_Os09g08880,0.34394518,0.727146939,28.55085658,83.58455364
LOC_Os04g49739,0.233924161,0.785856463,28.55085658,123.6710232
LOC_Os11g47320,-0.068781492,0.826491466,28.55085658,33.26324073
LOC_Os12g31670,-0.063947702,0.827849196,28.55085658,28.14581908
LOC_Os01g40730,-0.268824327,0.829419915,28.55085658,29.8516263
LOC_Os10g16974,0.053456576,0.832127905,28.55085658,27.29291547
LOC_Os03g29410,-0.011043271,0.967999847,28.55085658,27.29291547
LOC_Os04g34560,-0.008518923,0.987934011,28.55085658,18.76387939
LOC_Os12g07310,0.000964243,0.997218519,28.55085658,27.29291547
LOC_Os07g48050,2.061021439,9.58E-22,29.21482999,29.8516263
LOC_Os05g01350,1.3204531,7.31E-09,29.21482999,29.8516263
LOC_Os01g14630,-2.087278808,3.66E-07,29.21482999,31.55743352
LOC_Os02g54140,-2.047211703,7.46E-07,29.21482999,28.14581908
LOC_Os01g66850,1.039932002,1.01E-05,29.21482999,37.52775878
LOC_Os08g37130,-1.416618689,3.59E-05,29.21482999,28.99872269
LOC_Os03g60560,-1.505016879,5.69E-05,29.21482999,28.14581908
LOC_Os07g43710,-1.595428634,6.59E-05,29.21482999,32.41033713
LOC_Os10g39090,-2.044436188,0.000114186,29.21482999,39.23356599
LOC_Os02g50200,-1.105805523,0.000678284,29.21482999,28.14581908
LOC_Os01g73024,0.798254763,0.001201136,29.21482999,29.8516263
LOC_Os03g56430,-0.883938017,0.001746799,29.21482999,38.38066239
LOC_Os01g48120,0.908037723,0.001756569,29.21482999,39.23356599
LOC_Os01g21420,1.132539178,0.001918566,29.21482999,35.82195156
LOC_Os11g40009,-0.936576065,0.002135892,29.21482999,29.8516263
LOC_Os08g39870,-0.853852125,0.003545154,29.21482999,32.41033713
LOC_Os11g14060,-0.877397637,0.005880463,29.21482999,33.26324073
LOC_Os08g04540,-1.040542687,0.006969979,29.21482999,27.29291547
LOC_Os03g46560,0.648199172,0.010860428,29.21482999,31.55743352
LOC_Os07g39790,-0.721511723,0.020380319,29.21482999,28.14581908
LOC_Os06g04990,-0.740404162,0.021595281,29.21482999,27.29291547
LOC_Os04g02490,-6.054504394,0.022337756,29.21482999,2.558710826
LOC_Os01g03050,0.571887114,0.03195479,29.21482999,29.8516263
LOC_Os07g41400,-0.556203036,0.06196337,29.21482999,28.14581908
LOC_Os01g03100,0.511826648,0.06503839,29.21482999,34.96904795
LOC_Os07g05740,-0.472820844,0.104168748,29.21482999,29.8516263
LOC_Os10g42620,-0.447521347,0.105974018,29.21482999,28.99872269
LOC_Os01g14020,-0.434932074,0.124348733,29.21482999,29.8516263
LOC_Os08g02540,0.402136596,0.152266531,29.21482999,28.14581908
LOC_Os01g61410,-0.390199613,0.195781352,29.21482999,28.14581908
LOC_Os11g44660,-0.479531735,0.196699885,29.21482999,34.11614434
LOC_Os07g10160,-0.352828627,0.204659341,29.21482999,31.55743352
LOC_Os08g31060,-0.346714096,0.22190818,29.21482999,33.26324073
LOC_Os10g06700,-0.341441962,0.224394312,29.21482999,28.14581908
LOC_Os11g35420,0.357385373,0.227946117,29.21482999,29.8516263
LOC_Os02g53620,0.310393051,0.273205977,29.21482999,30.70452991
LOC_Os09g32470,-0.22472667,0.382864276,29.21482999,28.99872269
LOC_Os06g45780,-0.629630729,0.440966136,29.21482999,55.43873456
LOC_Os09g24190,0.394278321,0.441707547,29.21482999,31.55743352
LOC_Os02g47230,0.272013201,0.457075274,29.21482999,53.73292734
LOC_Os04g01630,0.238798282,0.470196197,29.21482999,26.44001187
LOC_Os06g26010,0.49076084,0.510604047,29.21482999,36.67485517
LOC_Os09g27070,-0.190819323,0.520337738,29.21482999,29.8516263
LOC_Os10g28970,-0.181829827,0.530478138,29.21482999,28.14581908
LOC_Os01g55270,0.245316242,0.566999289,29.21482999,18.76387939
LOC_Os04g57730,0.179740286,0.594123197,29.21482999,32.41033713
LOC_Os01g47470,-0.117970929,0.657663825,29.21482999,28.14581908
LOC_Os10g09500,0.557652979,0.684952688,29.21482999,8.529036086
LOC_Os06g29460,0.135469391,0.690837706,29.21482999,29.8516263
LOC_Os10g04750,-0.281966654,0.750498153,29.21482999,40.93937321
LOC_Os05g45610,-0.169372999,0.805830247,29.21482999,28.99872269
LOC_Os02g09490,0.059879213,0.81299394,29.21482999,28.14581908
LOC_Os04g44210,-0.188231745,0.826295372,29.21482999,81.87874642
LOC_Os01g49720,0.031771911,0.905155257,29.21482999,29.8516263
LOC_Os01g74340,-0.030666347,0.922332659,29.21482999,34.11614434
LOC_Os04g32320,-0.033732641,0.925583027,29.21482999,28.14581908
LOC_Os08g08360,0.079057914,0.947166038,29.21482999,7.676132477
LOC_Os01g16200,-0.011951231,0.966966682,29.21482999,28.99872269
LOC_Os09g36230,-0.003147747,0.992522352,29.21482999,37.52775878
LOC_Os08g29760,1.479952115,4.58E-08,29.8788034,37.52775878
LOC_Os01g65000,1.260150045,5.29E-08,29.8788034,36.67485517
LOC_Os09g27220,-2.032872284,2.93E-06,29.8788034,30.70452991
LOC_Os10g41270,-1.52049404,1.57E-05,29.8788034,31.55743352
LOC_Os05g50380,1.000384144,1.80E-05,29.8788034,34.11614434
LOC_Os03g07200,-1.709668903,5.41E-05,29.8788034,23.02839743
LOC_Os03g08900,-1.261169534,0.000118232,29.8788034,28.99872269
LOC_Os03g52720,-1.206499483,0.000986823,29.8788034,29.8516263
LOC_Os07g30330,-0.956806401,0.002138812,29.8788034,30.70452991
LOC_Os07g23970,-1.002616705,0.002355913,29.8788034,29.8516263
LOC_Os04g35080,0.666451702,0.010871713,29.8788034,36.67485517
LOC_Os11g07460,-0.822806654,0.019891725,29.8788034,40.93937321
LOC_Os06g51200,-0.57313257,0.082294507,29.8788034,37.52775878
LOC_Os03g34280,0.42425823,0.088291625,29.8788034,37.52775878
LOC_Os06g30470,0.419832591,0.115790593,29.8788034,38.38066239
LOC_Os02g48910,-0.428149674,0.143576376,29.8788034,28.99872269
LOC_Os06g37050,-0.467335237,0.158571502,29.8788034,26.44001187
LOC_Os02g58200,-0.336170783,0.299393437,29.8788034,32.41033713
LOC_Os02g40690,-0.296986896,0.303024079,29.8788034,28.99872269
LOC_Os03g40610,-0.35021409,0.306158069,29.8788034,32.41033713
LOC_Os01g38560,-0.294428535,0.325182205,29.8788034,34.11614434
LOC_Os11g46250,0.51752954,0.348805387,29.8788034,73.34971034
LOC_Os08g36330,0.315441265,0.392951834,29.8788034,41.79227682
LOC_Os04g44354,-0.237092401,0.396176132,29.8788034,28.14581908
LOC_Os10g03230,0.470217137,0.465960302,29.8788034,35.82195156
LOC_Os12g02640,0.227827794,0.468490703,29.8788034,22.17549382
LOC_Os03g11874,0.200989322,0.476330389,29.8788034,34.96904795
LOC_Os05g44630,-0.149597886,0.606374858,29.8788034,33.26324073
LOC_Os05g09070,0.18028152,0.653283091,29.8788034,23.88130104
LOC_Os02g57870,-0.082720123,0.742072307,29.8788034,35.82195156
LOC_Os01g28440,-0.157947716,0.762245242,29.8788034,15.35226495
LOC_Os08g35490,0.202649738,0.792774249,29.8788034,34.96904795
LOC_Os09g31466,-0.061017175,0.824015287,29.8788034,30.70452991
LOC_Os02g07190,-0.056527432,0.838066154,29.8788034,36.67485517
LOC_Os08g21410,0.214108792,0.90857269,29.8788034,81.87874642
LOC_Os02g39650,0.067019971,0.924894786,29.8788034,59.7032526
LOC_Os02g04720,0.132131467,0.932573357,29.8788034,63.96777064
LOC_Os01g19020,-2.608352985,2.53E-10,30.5427768,28.99872269
LOC_Os05g30280,1.154655999,5.29E-07,30.5427768,28.99872269
LOC_Os01g06220,-1.755563009,5.38E-06,30.5427768,28.99872269
LOC_Os04g35510,1.047837778,8.21E-06,30.5427768,30.70452991
LOC_Os04g10160,0.976858561,6.56E-05,30.5427768,28.99872269
LOC_Os01g57930,0.990365284,0.000115159,30.5427768,35.82195156
LOC_Os05g29900,0.82427244,0.000760663,30.5427768,28.99872269
LOC_Os07g38930,0.714514796,0.001478004,30.5427768,28.99872269
LOC_Os08g41489,-1.221063335,0.001741965,30.5427768,41.79227682
LOC_Os06g08900,-1.361312717,0.002158425,30.5427768,26.44001187
LOC_Os02g46860,-0.930921091,0.004154727,30.5427768,30.70452991
LOC_Os09g32360,-0.86385524,0.004198301,30.5427768,28.99872269
LOC_Os03g42350,-0.772786884,0.005406563,30.5427768,30.70452991
LOC_Os06g03810,-0.925123411,0.007438571,30.5427768,32.41033713
LOC_Os12g34980,0.632693924,0.012465026,30.5427768,28.99872269
LOC_Os11g10870,-0.751867134,0.012862562,30.5427768,28.99872269
LOC_Os09g30490,-0.751857473,0.013830501,30.5427768,28.99872269
